 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
   31      31        1   300.00    8.12    3.00  -14.30  -13.20   -8.57    0.00
   32      32        1   300.00   11.11    3.00  -11.20  -12.75   -9.38    0.00
   33      33        1   300.00   13.20    3.00   -7.32   -9.26   -9.85    0.00
   34      34        1   300.00   15.18    3.00   -7.08   -7.20  -10.40    0.00
   35      35        1   300.00   17.74    3.00   -9.35   -8.22   -9.85    0.00
   36      36        1   300.00   20.69    3.00  -10.90  -10.12   -9.17    0.00
   37      37        1   300.00   23.51    3.00  -10.50  -10.70   -9.03    0.00
   38      38        1   300.00   27.44    3.00  -14.30  -12.40  -10.43    0.00
   39      39        1   300.00   30.88    3.00  -12.80  -13.55  -11.57    0.00
   40      40        1   300.00   35.40    3.00  -17.20  -15.00  -13.14    0.00
   41      41        1   300.00   39.73    3.00  -15.40  -16.30  -14.04    0.00
   42      42        1   300.00   43.70    3.00  -14.20  -14.80  -14.78    0.00
   43      43        1   300.00   46.78    3.00  -11.40  -12.80  -14.20    0.00
   44      44        1   300.00   49.00    3.00   -9.19  -10.29  -13.48    0.00
   45      45        1   300.00   50.10    3.00   -4.32   -6.75  -10.90    0.00
   46      46        1   300.00   52.70    3.00  -10.40   -7.36   -9.90    0.00
   47      47        1   300.00   55.40    3.00   -9.96  -10.18   -9.05    0.00
   48      48        1   300.00   56.62    3.00   -4.58   -7.27   -7.69    0.00
   49      49        1   300.00   57.85    3.00   -4.90   -4.74   -6.83    0.00
   50      50        1   300.00   57.68    3.00    0.31   -2.30   -5.91    0.00
   51      51        1   300.00   57.03    3.00    2.10    1.20   -3.41    0.00
   52      52        1   300.00   55.92    3.00    3.37    2.74   -0.74    0.00
   53      53        1   300.00   55.23    3.00    2.15    2.76    0.61    0.00
   54      54        1   300.00   54.49    3.00    2.42    2.29    2.07    0.00
   55      55        1   300.00   52.91    3.00    5.28    3.85    3.06    0.00
   56      56        1   300.00   50.40    3.00    8.64    6.96    4.37    0.00
   57      57        1   300.00   48.29    3.00    5.76    7.20    4.85    0.00
   58      58        1   300.00   47.31    3.00    2.15    3.96    4.85    0.00
   59      59        1   300.00   45.81    3.00    3.62    2.89    5.09    0.00
   60      60        1   300.00   44.54    3.00    3.07    3.35    4.65    0.00
   61      61        1   367.00   43.14    3.67    3.08    3.08    3.54    0.00
   62      62        1   367.00   41.93    3.67    2.35    2.72    2.85    0.00
   63      63        1   367.00   41.78    3.67   -1.00    0.68    2.22    0.00
   64      64        1   367.00   42.20    3.67   -3.36   -2.18    0.83    0.00
   65      65        1   367.00   41.54    3.67    1.65   -0.85    0.54    0.00
   66      66        1   367.00   41.35    3.67   -0.44    0.60   -0.16    0.00
   67      67        1   367.00   40.99    3.67   -0.88   -0.66   -0.81    0.00
   68      68        1   367.00   41.31    3.67   -1.76   -1.32   -0.96    0.00
   69      69        1   367.00   42.68    3.67   -5.37   -3.56   -1.36    0.00
   70      70        1   367.00   42.98    3.67   -1.65   -3.51   -2.02    0.00
   71      71        1   367.00   42.35    3.67    1.73    0.04   -1.58    0.00
   72      72        1   367.00   41.19    3.67    3.08    2.41   -0.79    0.00
   73      73        1   367.00   40.46    3.67    1.80    2.44   -0.08    0.00
   74      74        1   367.00   39.40    3.67    1.88    1.84    1.37    0.00
   75      75        1   367.00   38.63    3.67    0.96    1.42    1.89    0.00
   76      76        1   367.00   38.40    3.67   -0.37    0.30    1.47    0.00
   77      77        1   367.00   38.40    3.67   -1.41   -0.89    0.57    0.00
   78      78        1   367.00   38.48    3.67   -2.34   -1.87   -0.26    0.00
   79      79        1   367.00   37.31    3.67    2.65    0.16   -0.10    0.00
   80      80        1   367.00   35.73    3.67    3.33    2.99    0.37    0.00
   81      81        1   367.00   34.09    3.67    4.03    3.68    1.25    0.00
   82      82        1   367.00   31.36    3.67    6.68    5.36    2.87    0.00
   83      83        1   367.00   28.82    3.67    7.06    6.87    4.75    0.00
   84      84        1   367.00   26.13    3.67    6.62    6.84    5.54    0.00
   85      85        1   367.00   23.71    3.67    6.45    6.54    6.17    0.00
   86      86        1   367.00   20.98    3.67    7.14    6.80    6.79    0.00
   87      87        1   367.00   19.52    3.67    4.45    5.80    6.34    0.00
   88      88        1   367.00   16.89    3.67    8.21    6.33    6.57    0.00
   89      89        1   367.00   13.38    3.67   10.80    9.51    7.41    0.00
   90      90        1   367.00   11.42    3.67    5.88    8.34    7.30    0.00
   91      91        1   367.00    9.48    3.67    3.55    4.72    6.58    0.00
   92      92        1   367.00    7.85    3.67    3.70    3.63    6.43    0.00
   93      93        1   367.00    5.48    3.67    5.08    4.39    5.80    0.00
   94      94        1   367.00    2.65    3.67    6.60    5.84    4.96    0.00
   95      95        1   367.00    1.53    3.67    2.11    4.36    4.21    0.00
   96      96        1   367.00    0.00    3.67    3.40    2.76    4.18    0.00
   97      97        1   367.00    0.00    3.67    3.07    3.24    4.05    0.23
   98      98        1   367.00    0.00    3.67    1.28    2.18    3.29    0.52
   99      99        1   367.00    0.00    3.67    4.12    2.70    2.80    0.81
  100     100        1   367.00    0.00    3.67    4.18    4.15    3.21    1.18
  101     101        1   367.00    0.00    3.67    3.23    3.71    3.18    1.52
  102     102        1   367.00    0.00    3.67    2.96    3.10    3.15    1.71
  103     103        1   367.00    0.00    3.67    2.29    2.63    3.36    1.87
  104     104        1   367.00    0.00    3.67    1.39    1.84    2.81    2.04
  105     105        1   367.00    0.00    3.67    2.40    1.90    2.45    2.24
  106     106        1   367.00    0.00    3.67    4.49    3.45    2.71    2.55
  107     107        1   367.00    0.00    3.67    6.48    5.49    3.41    2.96
  108     108        1   367.00    0.00    3.67    6.48    6.48    4.25    3.41
  109     109        1   367.00    0.00    3.67    6.22    6.35    5.21    3.84
  110     110        1   367.00    0.00    3.67    7.10    6.66    6.15    4.27
  111     111        1   367.00    0.00    3.67    7.52    7.31    6.76    4.67
  112     112        1   367.00    0.00    3.67    1.53    4.53    5.77    4.77
  113     113        1   367.00    0.00    3.67    3.52    2.53    5.18    4.75
  114     114        1   367.00    0.00    3.67    1.88    2.70    4.31    4.77
  115     115        1   367.00    0.00    3.67    0.99    1.43    3.09    4.69
  116     116        1   367.00    0.00    3.67    1.74    1.36    1.93    4.59
  117     117        1   367.00    0.00    3.67    2.71    2.23    2.17    4.61
  118     118        1   367.00    0.00    3.67    3.22    2.97    2.11    4.70
  119     119        1   367.00    0.00    3.67    3.48    3.35    2.43    4.78
  120     120        1   367.00    0.00    3.67    3.42    3.45    2.91    4.91
  121     121        1   367.00    0.00    3.67    3.76    3.59    3.32    5.04
  122     122        1   367.00    0.00    3.67    6.16    4.96    4.01    5.22
  123     123        1   367.00    0.00    3.67    5.55    5.86    4.47    5.45
  124     124        1   367.00    0.00    3.67    6.52    6.04    5.08    5.68
  125     125        1   367.00    0.00    3.67    3.37    4.95    5.07    5.75
  126     126        1   367.00    0.00    3.67    3.10    3.24    4.94    5.67
  127     127        1   367.00    0.00    3.67    3.17    3.14    4.34    5.62
  128     128        1   177.00    0.00    1.77    6.07    4.62    4.45    5.92
  129     129        1   177.00    0.00    1.77    5.90    5.99    4.32    6.29
  130     130        1   177.00    0.00    1.77   12.50    9.20    6.15    6.85
  131     131        1   177.00    0.00    1.77   15.40   13.95    8.61    8.03
  132     132        1   177.00    0.00    1.77   15.60   15.50   11.09    9.43
  133     133        1   177.00    0.00    1.77   17.60   16.60   13.40   10.85
  134     134        1   177.00    0.00    1.77   13.00   15.30   14.82   11.80
  135     135        1   177.00    0.00    1.77    9.62   11.31   14.24   11.99
  136     136        1   177.00    0.00    1.77   10.90   10.26   13.34   12.01
  137     137        1   177.00    0.00    1.77   10.90   10.90   12.40   12.12
  138     138        1   177.00    0.00    1.77   11.50   11.20   11.18   12.37
  139     139        1   177.00    0.00    1.77   12.50   12.00   11.08   12.81
  140     140        1   177.00    0.00    1.77   12.50   12.50   11.66   13.30
  141     141        1   177.00    0.00    1.77    9.93   11.22   11.47   13.50
  142     142        1   177.00    0.00    1.77   11.20   10.57   11.53   13.58
  143     143        1   177.00    0.00    1.77    8.07    9.64   10.84   13.44
  144     144        1   177.00    0.00    1.77    8.70    8.39   10.08   13.06
  145     145        1   358.00    0.00    3.58   11.80   10.25    9.94   13.02
  146     146        1   358.00    0.00    3.58    9.02   10.41    9.76   12.98
  147     147        1   160.00    0.00    1.60    6.45    7.74    8.81   12.48
  148     148        1   160.00    0.00    1.60   11.30    8.88    9.45   12.43
  149     149        1   160.00    0.00    1.60   12.10   11.70   10.13   13.03
  150     150        1   160.00    0.00    1.60   13.60   12.85   10.49   13.74
  151     151        1   160.00    0.00    1.60   13.60   13.60   11.41   14.26
  152     152        1   160.00    0.00    1.60   13.00   13.30   12.72   14.66
  153     153        1   160.00    0.00    1.60   14.90   13.95   13.44   15.17
  154     154        1   160.00    0.00    1.60   15.40   15.15   14.10   15.78
  155     155        1   160.00    0.00    1.60   15.90   15.65   14.56   16.41
  156     156        1   160.00    0.00    1.60   18.00   16.95   15.44   17.16
  157     157        1   160.00    0.00    1.60   18.80   18.40   16.60   17.99
  158     158        1   160.00    0.00    1.60   19.10   18.95   17.44   18.67
  159     159        1   160.00    0.00    1.60   17.40   18.25   17.84   19.02
  160     160        1   160.00    0.00    1.60   17.30   17.35   18.12   19.21
  161     161        1   160.00    0.00    1.60   18.40   17.85   18.20   19.62
  162     162        1   160.00    0.00    1.60   19.40   18.90   18.32   20.17
  163     163        1   160.00    0.00    1.60   15.70   17.55   17.64   20.26
  164     164        1   160.00    0.00    1.60   14.90   15.30   17.14   20.15
  165     165        1   160.00    0.00    1.60   15.40   15.15   16.76   20.10
  166     166        1   160.00    0.00    1.60   13.00   14.20   15.68   19.55
  167     167        1   160.00    0.00    1.60   18.30   15.65   15.46   19.43
  168     168        1   160.00    0.00    1.60   16.40   17.35   15.60   19.53
  169     169        1   160.00    0.00    1.60   13.30   14.85   15.28   19.07
  170     170        1   160.00    0.00    1.60   17.60   15.45   15.72   19.08
  171     171        1   160.00    0.00    1.60   20.40   19.00   17.20   19.77
  172     172        1   160.00    0.00    1.60   20.60   20.50   17.66   20.55
  173     173        1   200.00    0.00    2.00   19.30   19.95   18.24   21.13
  174     174        1   200.00    0.00    2.00   17.60   18.45   19.10   21.44
  175     175        1   200.00    0.00    2.00   19.10   18.35   19.40   21.69
  176     176        1   200.00    0.00    2.00   22.50   20.80   19.82   22.17
  177     177        1   200.00    0.00    2.00   23.50   23.00   20.40   22.83
  178     178        1   200.00    0.00    2.00   23.10   23.30   21.16   23.45
  179     179        1   200.00    0.00    2.00   23.20   23.15   22.28   23.96
  180     180        1   200.00    0.00    2.00   22.70   22.95   23.00   24.32
  181     181        1   200.00    0.00    2.00   19.80   21.25   22.46   24.38
  182     182        1   200.00    0.00    2.00   15.60   17.70   20.88   24.00
  183     183        1   200.00    0.00    2.00   15.70   15.65   19.40   23.47
  184     184        1   200.00    0.00    2.00   15.50   15.60   17.86   23.02
  185     185        1   200.00    0.00    2.00   15.40   15.45   16.40   22.67
  186     186        1   200.00    0.00    2.00   13.60   14.50   15.16   22.18
  187     187        1   200.00    0.00    2.00   14.50   14.05   14.94   21.50
  188     188        1   200.00    0.00    2.00   14.30   14.40   14.66   20.94
  189     189        1   200.00    0.00    2.00   14.70   14.50   14.50   20.61
  190     190        1   200.00    0.00    2.00   11.90   13.30   13.80   20.26
  191     191        1   200.00    0.00    2.00   14.60   13.25   14.00   20.00
  192     192        1   200.00    0.00    2.00   12.90   13.75   13.68   19.72
  193     193        1   200.00    0.00    2.00   14.20   13.55   13.66   19.39
  194     194        1   200.00    0.00    2.00   13.30   13.75   13.38   19.16
  195     195        1   200.00    0.00    2.00   13.50   13.40   13.70   18.96
  196     196        1   200.00    0.00    2.00   16.00   14.75   13.98   18.93
  197     197        1   200.00    0.00    2.00   16.20   16.10   14.64   18.95
  198     198        1   200.00    0.00    2.00   17.30   16.75   15.26   19.10
  199     199        1   200.00    0.00    2.00   20.00   18.65   16.60   19.56
  200     200        1   200.00    0.00    2.00   19.50   19.75   17.80   20.05
  201     201        1   200.00    0.00    2.00   20.50   20.00   18.70   20.47
  202     202        1   200.00    0.00    2.00   19.50   20.00   19.36   20.75
  203     203        1   200.00    0.00    2.00   13.90   16.70   18.68   20.57
  204     204        1   200.00    0.00    2.00   14.30   14.10   17.54   20.29
  205     205        1   200.00    0.00    2.00   12.80   13.55   16.20   20.07
  206     206        1   200.00    0.00    2.00   14.40   13.60   14.98   19.85
  207     207        1   200.00    0.00    2.00   15.20   14.80   14.12   19.77
  208     208        1   200.00    0.00    2.00   17.20   16.20   14.78   19.86
  209     209        1   200.00    0.00    2.00   18.80   18.00   15.68   20.13
  210     210        1   200.00    0.00    2.00   16.10   17.45   16.34   20.15
  211     211        1   200.00    0.00    2.00   15.60   15.85   16.58   19.97
  212     212        1   200.00    0.00    2.00   16.00   15.80   16.74   19.83
  213     213        1   200.00    0.00    2.00   16.90   16.45   16.68   19.79
  214     214        1   200.00    0.00    2.00   18.10   17.50   16.54   19.98
  215     215        1   200.00    0.00    2.00   19.10   18.60   17.14   20.24
  216     216        1   200.00    0.00    2.00   17.50   18.30   17.52   20.38
  217     217        1   200.00    0.00    2.00   15.90   16.70   17.50   20.37
  218     218        1   200.00    0.00    2.00   15.60   15.75   17.24   20.27
  219     219        1   200.00    0.00    2.00   19.70   17.65   17.56   20.34
  220     220        1   200.00    0.00    2.00   21.70   20.70   18.08   20.76
  221     221        1   200.00    0.00    2.00   22.70   22.20   19.12   21.38
  222     222        1   200.00    0.00    2.00   18.30   20.50   19.60   21.73
  223     223        1   200.00    0.00    2.00   15.80   17.05   19.64   21.72
  224     224        1   200.00    0.00    2.00   14.90   15.35   18.68   21.54
  225     225        1   200.00    0.00    2.00   19.20   17.05   18.18   21.53
  226     226        1   200.00    0.00    2.00   18.60   18.90   17.36   21.66
  227     227        1   200.00    0.00    2.00   20.30   19.45   17.76   21.81
  228     228        1   200.00    0.00    2.00   21.90   21.10   18.98   22.15
  229     229        1   200.00    0.00    2.00   20.30   21.10   20.06   22.48
  230     230        1   200.00    0.00    2.00   19.90   20.10   20.20   22.64
  231     231        1   200.00    0.00    2.00   20.80   20.35   20.64   22.78
  232     232        1   200.00    0.00    2.00   20.90   20.85   20.76   22.97
  233     233        1   200.00    0.00    2.00   19.40   20.15   20.26   23.02
  234     234        1   200.00    0.00    2.00   19.80   19.60   20.16   22.95
  235     235        1   200.00    0.00    2.00   20.60   20.20   20.30   22.91
  236     236        1   200.00    0.00    2.00   18.30   19.45   19.80   22.79
  237     237        1   200.00    0.00    2.00   15.90   17.10   18.80   22.43
  238     238        1   113.00    0.00    1.13   13.20   14.55   17.56   21.70
  239     239        1   113.00    0.00    1.13   13.00   13.10   16.20   20.79
  240     240        1   113.00    0.00    1.13   12.40   12.70   14.56   19.89
  241     241        1   113.00    0.00    1.13   12.10   12.25   13.32   18.99
  242     242        1   113.00    0.00    1.13   12.40   12.25   12.62   18.08
  243     243        1   113.00    0.00    1.13   13.70   13.05   12.72   17.46
  244     244        1   113.00    0.00    1.13   10.80   12.25   12.28   16.89
  245     245        1   113.00    0.00    1.13   13.40   12.10   12.48   16.57
  246     246        1   113.00    0.00    1.13   11.50   12.45   12.36   16.28
  247     247        1   113.00    0.00    1.13   15.90   13.70   13.06   16.09
  248     248        1   113.00    0.00    1.13   15.60   15.75   13.44   16.24
  249     249        1   113.00    0.00    1.13   14.40   15.00   14.16   16.41
  250     250        1   113.00    0.00    1.13   12.70   13.55   14.02   16.42
  251     251        1   113.00    0.00    1.13   12.20   12.45   14.16   16.27
  252     252        1   113.00    0.00    1.13   14.10   13.15   13.80   16.19
  253     253        1   113.00    0.00    1.13   13.00   13.55   13.28   15.98
  254     254        1   113.00    0.00    1.13   10.50   11.75   12.50   15.62
  255     255        1   113.00    0.00    1.13   10.90   10.70   12.14   15.30
  256     256        1   113.00    0.00    1.13   13.20   12.05   12.34   15.03
  257     257        1   113.00    0.00    1.13   12.90   13.05   12.10   15.01
  258     258        1   113.00    0.00    1.13   14.70   13.80   12.44   15.17
  259     259        1   113.00    0.00    1.13   13.70   14.20   13.08   15.14
  260     260        1   113.00    0.00    1.13   12.90   13.30   13.48   14.93
  261     261        1   113.00    0.00    1.13    9.51   11.21   12.74   14.58
  262     262        1   113.00    0.00    1.13   11.10   10.31   12.38   14.33
  263     263        1   113.00    0.00    1.13    8.37    9.74   11.12   14.02
  264     264        1   113.00    0.00    1.13    8.07    8.22    9.99   13.34
  265     265        1   113.00    0.00    1.13   13.40   10.74   10.09   13.11
  266     266        1   113.00    0.00    1.13   13.40   13.40   10.87   13.48
  267     267        1   113.00    0.00    1.13   12.90   13.15   11.23   13.80
  268     268        1   113.00    0.00    1.13   14.40   13.65   12.43   14.14
  269     269        1   113.00    0.00    1.13   12.20   13.30   13.26   14.36
  270     270        1   113.00    0.00    1.13   14.30   13.25   13.44   14.40
  271     271        1   113.00    0.00    1.13   12.70   13.50   13.30   14.32
  272     272        1   113.00    0.00    1.13   12.20   12.45   13.16   14.09
  273     273        1   113.00    0.00    1.13   12.90   12.55   12.86   13.90
  274     274        1   113.00    0.00    1.13   13.20   13.05   13.06   13.91
  275     275        1   113.00    0.00    1.13   11.70   12.45   12.54   13.83
  276     276        1   113.00    0.00    1.13   13.10   12.40   12.62   13.80
  277     277        1   113.00    0.00    1.13   12.70   12.90   12.72   13.85
  278     278        1   113.00    0.00    1.13   13.70   13.20   12.88   13.81
  279     279        1   113.00    0.00    1.13   14.10   13.90   13.06   14.01
  280     280        1   113.00    0.00    1.13   12.90   13.50   13.30   14.08
  281     281        1   113.00    0.00    1.13   13.10   13.00   13.30   14.02
  282     282        1   113.00    0.00    1.13   12.10   12.60   13.18   13.96
  283     283        1   113.00    0.00    1.13   10.30   11.20   12.50   13.66
  284     284        1   113.00    0.00    1.13    8.55    9.43   11.39   13.05
  285     285        1   113.00    0.00    1.13    7.65    8.10   10.34   12.36
  286     286        1   113.00    0.00    1.13    7.19    7.42    9.16   11.68
  287     287        1   113.00    0.00    1.13    6.15    6.67    7.97   10.93
  288     288        1   113.00    0.00    1.13    6.31    6.23    7.17   10.26
  289     289        1   113.00    0.00    1.13    6.52    6.42    6.76    9.75
  290     290        1   113.00    0.00    1.13    5.62    6.07    6.36    9.26
  291     291        1   113.00    0.00    1.13    6.54    6.08    6.23    8.90
  292     292        1   113.00    0.00    1.13    2.31    4.43    5.46    8.31
  293     293        1   113.00    0.00    1.13    1.62    1.97    4.52    7.43
  294     294        1   113.00    0.00    1.13    0.80    1.21    3.38    6.51
  295     295        1   113.00    0.00    1.13    8.47    4.64    3.95    6.30
  296     296        1   113.00    0.00    1.13   10.60    9.54    4.76    6.92
  297     297        1   113.00    0.00    1.13    3.65    7.13    5.03    6.99
  298     298        1   113.00    0.00    1.13    0.89    2.27    4.88    6.22
  299     299        1   113.00    0.00    1.13    7.93    4.41    6.31    5.99
  300     300        1   113.00    0.00    1.13   10.50    9.22    6.71    6.63
  301     301        1   113.00    0.00    1.13    9.36    9.93    6.47    7.26
  302     302        1   209.00    0.00    2.09    7.71    8.54    7.28    7.51
  303     303        1   209.00    0.00    2.09    5.48    6.60    8.20    7.49
  304     304        1   209.00    0.00    2.09    1.63    3.56    6.94    7.15
  305     305        1   209.00    0.00    2.09    5.27    3.45    5.89    6.83
  306     306        1   209.00    0.00    2.09    9.44    7.36    5.91    6.91
  307     307        1   209.00    0.00    2.09   12.80   11.12    6.92    7.35
  308     308        1   209.00    0.00    2.09    9.79   11.30    7.79    7.77
  309     309        1   209.00    0.00    2.09    5.61    7.70    8.58    7.81
  310     310        1   209.00    0.00    2.09    7.16    6.39    8.96    7.76
  311     311        1   209.00    0.00    2.09    7.95    7.56    8.66    7.82
  312     312        1   209.00    0.00    2.09    7.95    7.95    7.69    7.88
  313     313        1   209.00    0.00    2.09    6.25    7.10    6.98    7.84
  314     314        1   209.00    0.00    2.09    5.05    5.65    6.87    7.68
  315     315        1   209.00    0.00    2.09    3.98    4.52    6.24    7.39
  316     316        1   209.00    0.00    2.09    6.07    5.03    5.86    7.17
  317     317        1   209.00    0.00    2.09    5.30    5.69    5.33    7.03
  318     318        1   209.00    0.00    2.09    6.58    5.94    5.40    6.93
  319     319        1   209.00    0.00    2.09    7.00    6.79    5.79    6.93
  320     320        1   209.00    0.00    2.09    7.63    7.32    6.52    6.99
  321     321        1   209.00    0.00    2.09    9.99    8.81    7.30    7.19
  322     322        1   209.00    0.00    2.09    8.66    9.33    7.97    7.41
  323     323        1   209.00    0.00    2.09   11.50   10.08    8.96    7.71
  324     324        1   209.00    0.00    2.09    5.96    8.73    8.75    7.81
  325     325        1   209.00    0.00    2.09   -0.44    2.76    7.13    7.33
  326     326        1   209.00    0.00    2.09    1.90    0.73    5.52    6.72
  327     327        1   209.00    0.00    2.09    5.53    3.72    4.89    6.45
  328     328        1   209.00    0.00    2.09    2.80    4.17    3.15    6.26
  329     329        1   209.00    0.00    2.09    2.16    2.48    2.39    5.91
  330     330        1   209.00    0.00    2.09    7.45    4.81    3.97    5.82
  331     331        1   209.00    0.00    2.09    5.18    6.32    4.62    5.87
  332     332        1   209.00    0.00    2.09   -1.01    2.09    3.32    5.50
  333     333        1   209.00    0.00    2.09    0.30   -0.36    2.82    4.95
  334     334        1   209.00    0.00    2.09   -1.28   -0.49    2.13    4.42
  335     335        1   209.00    0.00    2.09   -0.82   -1.05    0.47    3.88
  336     336        1   209.00    0.00    2.09    1.63    0.41   -0.24    3.54
  337     337        1   209.00    0.00    2.09    1.42    1.53    0.25    3.33
  338     338        1   209.00    0.00    2.09    2.42    1.92    0.67    3.19
  339     339        1   209.00    0.00    2.09    3.24    2.83    1.58    3.16
  340     340        1   209.00    0.00    2.09    5.76    4.50    2.89    3.30
  341     341        1   209.00    0.00    2.09    7.10    6.43    3.99    3.62
  342     342        1   209.00    0.00    2.09    4.73    5.92    4.65    3.84
  343     343        1   209.00    0.00    2.09    2.77    3.75    4.72    3.83
  344     344        1   209.00    0.00    2.09    1.98    2.38    4.47    3.70
  345     345        1   209.00    0.00    2.09    1.87    1.93    3.69    3.53
  346     346        1   209.00    0.00    2.09    1.66    1.77    2.60    3.35
  347     347        1   209.00    0.00    2.09    4.28    2.97    2.51    3.32
  348     348        1   209.00    0.00    2.09    2.65    3.47    2.49    3.33
  349     349        1   209.00    0.00    2.09    0.75    1.70    2.24    3.17
  350     350        1   209.00    0.00    2.09    5.41    3.08    2.95    3.18
  351     351        1   209.00    0.00    2.09    4.84    5.13    3.59    3.38
  352     352        1   209.00    0.00    2.09    3.28    4.06    3.39    3.44
  353     353        1   209.00    0.00    2.09    4.60    3.94    3.78    3.50
  354     354        1   209.00    0.00    2.09    6.02    5.31    4.83    3.69
  355     355        1   209.00    0.00    2.09    5.60    5.81    4.87    3.91
  356     356        1   209.00    0.00    2.09    6.16    5.88    5.13    4.12
  357     357        1   209.00    0.00    2.09    4.42    5.29    5.36    4.24
  358     358        1   209.00    0.00    2.09    2.92    3.67    5.02    4.20
  359     359        1   209.00    0.00    2.09   -1.91    0.51    3.44    3.85
  360     360        1   209.00    0.00    2.09   -0.83   -1.37    2.15    3.37
  361     361        1   209.00    0.00    2.09   -3.49   -2.16    0.22    2.81
  362     362        1   209.00    0.00    2.09    3.25   -0.12   -0.01    2.54
  363     363        1   209.00    0.00    2.09    3.42    3.34    0.09    2.61
  364     364        1   209.00    0.00    2.09    3.88    3.65    1.25    2.71
  365     365        1   300.00    0.00    3.00    1.42    2.65    1.70    2.71
  366       1        2   300.00    0.00    3.00    0.13    0.78    2.42    2.57
  367       2        2   300.00    0.00    3.00    0.63    0.38    1.90    2.42
  368       3        2   300.00    0.00    3.00   -0.76   -0.06    1.06    2.25
  369       4        2   300.00    0.00    3.00   -0.13   -0.45    0.26    2.06
  370       5        2   300.00    0.00    3.00   -0.56   -0.35   -0.14    1.90
  371       6        2   300.00    0.00    3.00   -1.87   -1.21   -0.54    1.70
  372       7        2   300.00    0.00    3.00   -0.74   -1.31   -0.81    1.48
  373       8        2   300.00    0.00    3.00   -0.19   -0.46   -0.70    1.35
  374       9        2   300.00    0.00    3.00   -2.27   -1.23   -1.13    1.17
  375      10        2   300.00    0.00    3.00   -1.53   -1.90   -1.32    0.96
  376      11        2   300.00    0.00    3.00   -1.90   -1.71   -1.33    0.77
  377      12        2   300.00    0.00    3.00   -3.19   -2.55   -1.82    0.55
  378      13        2   300.00    0.00    3.00   -3.35   -3.27   -2.45    0.29
  379      14        2   300.00    0.64    3.00   -4.47   -3.91   -2.89    0.04
  380      15        2   300.00    3.47    3.00  -10.20   -7.34   -4.62    0.00
  381      16        2   300.00    4.56    3.00   -3.91   -7.06   -5.02    0.00
  382      17        2   300.00    5.43    3.00   -3.05   -3.48   -5.00    0.00
  383      18        2   300.00    5.92    3.00   -1.67   -2.36   -4.66    0.00
  384      19        2   300.00    6.33    3.00   -1.51   -1.59   -4.07    0.00
  385      20        2   300.00    6.21    3.00    0.34   -0.58   -1.96    0.00
  386      21        2   300.00    5.62    3.00    2.02    1.18   -0.77    0.00
  387      22        2   300.00    5.04    3.00    1.96    1.99    0.23    0.00
  388      23        2   300.00    4.07    3.00    3.00    2.48    1.16    0.00
  389      24        2   300.00    4.44    3.00   -1.90    0.55    1.08    0.00
  390      25        2   300.00    4.67    3.00   -0.95   -1.43    0.83    0.00
