 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
   76      76        1  3735.61   10.76    3.67   -0.37   -1.31    4.09    0.00
   77      77        1  3735.61   10.43    3.67   -1.41   -1.33    3.98    0.00
   78      78        1  3735.61   10.20    3.67   -2.34   -1.38    3.88    0.00
   79      79        1  3735.61    8.25    3.67    2.65   -1.38    3.79    0.00
   80      80        1  3735.61    5.77    3.67    3.33   -1.41    3.71    0.00
   81      81        1  3735.61    3.20    3.67    4.03   -1.44    3.64    0.00
   82      82        1  3735.61    0.00    3.67    6.68   -1.42    3.60    0.00
   83      83        1  3735.61    0.00    3.67    7.06   -1.38    3.57    0.06
   84      84        1  3735.61    0.00    3.67    6.62   -1.33    3.54    0.14
   85      85        1  3735.61    0.00    3.67    6.45   -1.29    3.51    0.22
   86      86        1  3735.61    0.00    3.67    7.14   -1.24    3.49    0.29
   87      87        1  3735.61    0.00    3.67    4.45   -1.24    3.45    0.36
   88      88        1  3735.61    0.00    3.67    8.21   -1.18    3.42    0.42
   89      89        1  3735.61    0.00    3.67   10.80   -1.09    3.42    0.51
   90      90        1  3735.61    0.00    3.67    5.88   -1.08    3.39    0.59
   91      91        1  3735.61    0.00    3.67    3.55   -1.10    3.35    0.64
   92      92        1  3735.61    0.00    3.67    3.70   -1.09    3.29    0.69
   93      93        1  3735.61    0.00    3.67    5.08   -1.09    3.24    0.75
   94      94        1  3735.61    0.00    3.67    6.60   -1.08    3.21    0.82
   95      95        1  3735.61    0.00    3.67    2.11   -1.11    3.16    0.87
   96      96        1  3735.61    0.00    3.67    3.40   -1.14    3.11    0.91
   97      97        1  3735.61    0.00    3.67    3.07   -1.15    3.06    0.95
   98      98        1  3735.61    0.00    3.67    1.28   -1.17    3.01    0.99
   99      99        1  3735.61    0.00    3.67    4.12   -1.11    2.97    1.03
  100     100        1  3735.61    0.00    3.67    4.18   -1.06    2.94    1.08
  101     101        1  3735.61    0.00    3.67    3.23   -1.00    2.90    1.13
  102     102        1  3735.61    0.00    3.67    2.96   -1.00    2.85    1.16
  103     103        1  3735.61    0.00    3.67    2.29   -1.01    2.79    1.19
  104     104        1  3735.61    0.00    3.67    1.39   -1.04    2.73    1.22
  105     105        1  3735.61    0.00    3.67    2.40   -1.03    2.68    1.26
  106     106        1  3735.61    0.00    3.67    4.49   -0.99    2.66    1.31
  107     107        1  3735.61    0.00    3.67    6.48   -0.93    2.63    1.38
  108     108        1  3735.61    0.00    3.67    6.48   -0.86    2.63    1.45
  109     109        1  3735.61    0.00    3.67    6.22   -0.80    2.62    1.53
  110     110        1  3735.61    0.00    3.67    7.10   -0.73    2.59    1.61
  111     111        1  3735.61    0.00    3.67    7.52   -0.64    2.56    1.69
  112     112        1  3735.61    0.00    3.67    1.53   -0.62    2.50    1.73
  113     113        1  3735.61    0.00    3.67    3.52   -0.58    2.45    1.75
  114     114        1  3735.61    0.00    3.67    1.88   -0.54    2.40    1.78
  115     115        1  3735.61    0.00    3.67    0.99   -0.52    2.34    1.79
  116     116        1  3735.61    0.00    3.67    1.74   -0.48    2.29    1.80
  117     117        1  3735.61    0.00    3.67    2.71   -0.43    2.24    1.83
  118     118        1  3735.61    0.00    3.67    3.22   -0.37    2.20    1.86
  119     119        1  3735.61    0.00    3.67    3.48   -0.29    2.15    1.90
  120     120        1  3735.61    0.00    3.67    3.42   -0.16    2.11    1.94
  121     121        1  3735.61    0.00    3.67    3.76   -0.09    2.07    1.98
  122     122        1  3735.61    0.00    3.67    6.16    0.00    2.04    2.03
  123     123        1  3735.61    0.00    3.67    5.55    0.07    2.00    2.09
  124     124        1  3735.61    0.00    3.67    6.52    0.15    1.96    2.15
  125     125        1  3735.61    0.00    3.67    3.37    0.18    1.91    2.18
  126     126        1  3735.61    0.00    3.67    3.10    0.19    1.87    2.20
  127     127        1  3735.61    0.00    3.67    3.17    0.20    1.82    2.22
  128     128        1  1801.64    0.00    1.77    6.07    0.23    1.80    2.30
  129     129        1  1801.64    0.00    1.77    5.90    0.30    1.79    2.41
  130     130        1  1801.64    0.00    1.77   12.50    0.43    1.82    2.54
  131     131        1  1801.64    0.00    1.77   15.40    0.61    1.85    2.77
  132     132        1  1801.64    0.00    1.77   15.60    0.83    1.90    3.04
  133     133        1  1801.64    0.00    1.77   17.60    1.04    1.95    3.33
  134     134        1  1801.64    0.00    1.77   13.00    1.21    1.98    3.57
  135     135        1  1801.64    0.00    1.77    9.62    1.41    2.00    3.71
  136     136        1  1801.64    0.00    1.77   10.90    1.65    2.02    3.84
  137     137        1  1801.64    0.00    1.77   10.90    1.86    2.06    3.97
  138     138        1  1801.64    0.00    1.77   11.50    2.04    2.11    4.13
  139     139        1  1801.64    0.00    1.77   12.50    2.23    2.17    4.31
  140     140        1  1801.64    0.00    1.77   12.50    2.44    2.19    4.50
  141     141        1  1801.64    0.00    1.77    9.93    2.63    2.18    4.66
  142     142        1  1801.64    0.00    1.77   11.20    2.84    2.22    4.80
  143     143        1  1801.64    0.00    1.77    8.07    3.05    2.25    4.91
  144     144        1  1801.64    0.00    1.77    8.70    3.26    2.26    4.98
  145     145        1  3644.00    0.00    3.58   11.80    3.54    2.26    5.08
  146     146        1  3644.00    0.00    3.58    9.02    3.77    2.26    5.14
  147     147        1  1628.60    0.00    1.60    6.45    3.96    2.26    5.17
  148     148        1  1628.60    0.00    1.60   11.30    4.18    2.28    5.27
  149     149        1  1628.60    0.00    1.60   12.10    4.38    2.33    5.47
  150     150        1  1628.60    0.00    1.60   13.60    4.55    2.37    5.69
  151     151        1  1628.60    0.00    1.60   13.60    4.78    2.39    5.88
  152     152        1  1628.60    0.00    1.60   13.00    5.00    2.39    6.07
  153     153        1  1628.60    0.00    1.60   14.90    5.19    2.42    6.27
  154     154        1  1628.60    0.00    1.60   15.40    5.38    2.46    6.49
  155     155        1  1628.60    0.00    1.60   15.90    5.53    2.51    6.73
  156     156        1  1628.60    0.00    1.60   18.00    5.68    2.55    6.98
  157     157        1  1628.60    0.00    1.60   18.80    5.83    2.61    7.25
  158     158        1  1628.60    0.00    1.60   19.10    5.99    2.67    7.51
  159     159        1  1628.60    0.00    1.60   17.40    6.13    2.73    7.73
  160     160        1  1628.60    0.00    1.60   17.30    6.25    2.79    7.93
  161     161        1  1628.60    0.00    1.60   18.40    6.34    2.85    8.16
  162     162        1  1628.60    0.00    1.60   19.40    6.47    2.92    8.41
  163     163        1  1628.60    0.00    1.60   15.70    6.60    2.96    8.60
  164     164        1  1628.60    0.00    1.60   14.90    6.71    3.00    8.76
  165     165        1  1628.60    0.00    1.60   15.40    6.82    3.03    8.93
  166     166        1  1628.60    0.00    1.60   13.00    6.92    3.05    9.02
  167     167        1  1628.60    0.00    1.60   18.30    7.07    3.09    9.16
  168     168        1  1628.60    0.00    1.60   16.40    7.23    3.12    9.33
  169     169        1  1628.60    0.00    1.60   13.30    7.39    3.15    9.41
  170     170        1  1628.60    0.00    1.60   17.60    7.55    3.24    9.55
  171     171        1  1628.60    0.00    1.60   20.40    7.74    3.33    9.79
  172     172        1  1628.60    0.00    1.60   20.60    7.95    3.40   10.04
  173     173        1  2035.75    0.00    2.00   19.30    8.15    3.48   10.27
  174     174        1  2035.75    0.00    2.00   17.60    8.37    3.55   10.44
  175     175        1  2035.75    0.00    2.00   19.10    8.57    3.60   10.61
  176     176        1  2035.75    0.00    2.00   22.50    8.76    3.69   10.80
  177     177        1  2035.75    0.00    2.00   23.50    8.96    3.80   11.03
  178     178        1  2035.75    0.00    2.00   23.10    9.16    3.91   11.25
  179     179        1  2035.75    0.00    2.00   23.20    9.36    4.03   11.47
  180     180        1  2035.75    0.00    2.00   22.70    9.57    4.14   11.67
  181     181        1  2035.75    0.00    2.00   19.80    9.76    4.23   11.83
  182     182        1  2035.75    0.00    2.00   15.60    9.92    4.30   11.92
  183     183        1  2035.75    0.00    2.00   15.70   10.10    4.36   12.00
  184     184        1  2035.75    0.00    2.00   15.50   10.22    4.42   12.07
  185     185        1  2035.75    0.00    2.00   15.40   10.33    4.46   12.15
  186     186        1  2035.75    0.00    2.00   13.60   10.42    4.49   12.21
  187     187        1  2035.75    0.00    2.00   14.50   10.50    4.54   12.23
  188     188        1  2035.75    0.00    2.00   14.30   10.57    4.60   12.26
  189     189        1  2035.75    0.00    2.00   14.70   10.65    4.66   12.31
  190     190        1  2035.75    0.00    2.00   11.90   10.70    4.70   12.35
  191     191        1  2035.75    0.00    2.00   14.60   10.77    4.77   12.40
  192     192        1  2035.75    0.00    2.00   12.90   10.85    4.81   12.45
  193     193        1  2035.75    0.00    2.00   14.20   10.91    4.86   12.48
  194     194        1  2035.75    0.00    2.00   13.30   10.93    4.92   12.52
  195     195        1  2035.75    0.00    2.00   13.50   11.00    4.96   12.56
  196     196        1  2035.75    0.00    2.00   16.00   11.12    5.01   12.62
  197     197        1  2035.75    0.00    2.00   16.20   11.24    5.07   12.69
  198     198        1  2035.75    0.00    2.00   17.30   11.36    5.13   12.77
  199     199        1  2035.75    0.00    2.00   20.00   11.48    5.20   12.89
  200     200        1  2035.75    0.00    2.00   19.50   11.65    5.27   13.03
  201     201        1  2035.75    0.00    2.00   20.50   11.81    5.34   13.16
  202     202        1  2035.75    0.00    2.00   19.50   11.97    5.41   13.27
  203     203        1  2035.75    0.00    2.00   13.90   12.09    5.46   13.32
  204     204        1  2035.75    0.00    2.00   14.30   12.19    5.54   13.36
  205     205        1  2035.75    0.00    2.00   12.80   12.27    5.60   13.40
  206     206        1  2035.75    0.00    2.00   14.40   12.37    5.69   13.44
  207     207        1  2035.75    0.00    2.00   15.20   12.49    5.74   13.49
  208     208        1  2035.75    0.00    2.00   17.20   12.63    5.81   13.57
  209     209        1  2035.75    0.00    2.00   18.80   12.80    5.88   13.67
  210     210        1  2035.75    0.00    2.00   16.10   12.93    5.95   13.73
  211     211        1  2035.75    0.00    2.00   15.60   13.04    6.02   13.77
  212     212        1  2035.75    0.00    2.00   16.00   13.13    6.10   13.81
  213     213        1  2035.75    0.00    2.00   16.90   13.22    6.18   13.87
  214     214        1  2035.75    0.00    2.00   18.10   13.34    6.27   13.95
  215     215        1  2035.75    0.00    2.00   19.10   13.45    6.36   14.04
  216     216        1  2035.75    0.00    2.00   17.50   13.55    6.45   14.12
  217     217        1  2035.75    0.00    2.00   15.90   13.68    6.53   14.18
  218     218        1  2035.75    0.00    2.00   15.60   13.80    6.61   14.23
  219     219        1  2035.75    0.00    2.00   19.70   13.97    6.71   14.30
  220     220        1  2035.75    0.00    2.00   21.70   14.17    6.82   14.42
  221     221        1  2035.75    0.00    2.00   22.70   14.37    6.94   14.57
  222     222        1  2035.75    0.00    2.00   18.30   14.51    7.04   14.68
  223     223        1  2035.75    0.00    2.00   15.80   14.63    7.13   14.76
  224     224        1  2035.75    0.00    2.00   14.90   14.74    7.23   14.80
  225     225        1  2035.75    0.00    2.00   19.20   14.89    7.37   14.87
  226     226        1  2035.75    0.00    2.00   18.60   15.03    7.47   14.96
  227     227        1  2035.75    0.00    2.00   20.30   15.17    7.59   15.05
  228     228        1  2035.75    0.00    2.00   21.90   15.32    7.70   15.17
  229     229        1  2035.75    0.00    2.00   20.30   15.46    7.80   15.28
  230     230        1  2035.75    0.00    2.00   19.90   15.61    7.89   15.38
  231     231        1  2035.75    0.00    2.00   20.80   15.78    7.98   15.48
  232     232        1  2035.75    0.00    2.00   20.90   15.95    8.07   15.58
  233     233        1  2035.75    0.00    2.00   19.40   16.08    8.15   15.67
  234     234        1  2035.75    0.00    2.00   19.80   16.21    8.26   15.74
  235     235        1  2035.75    0.00    2.00   20.60   16.29    8.36   15.81
  236     236        1  2035.75    0.00    2.00   18.30   16.32    8.46   15.87
  237     237        1  2035.75    0.00    2.00   15.90   16.32    8.57   15.89
  238     238        1  1150.20    0.00    1.13   13.20   16.28    8.66   15.88
  239     239        1  1150.20    0.00    1.13   13.00   16.28    8.74   15.85
  240     240        1  1150.20    0.00    1.13   12.40   16.30    8.86   15.81
  241     241        1  1150.20    0.00    1.13   12.10   16.31    8.98   15.74
  242     242        1  1150.20    0.00    1.13   12.40   16.33    9.10   15.66
  243     243        1  1150.20    0.00    1.13   13.70   16.35    9.20   15.59
  244     244        1  1150.20    0.00    1.13   10.80   16.33    9.28   15.52
  245     245        1  1150.20    0.00    1.13   13.40   16.34    9.39   15.48
  246     246        1  1150.20    0.00    1.13   11.50   16.36    9.50   15.43
  247     247        1  1150.20    0.00    1.13   15.90   16.40    9.62   15.39
  248     248        1  1150.20    0.00    1.13   15.60   16.47    9.76   15.39
  249     249        1  1150.20    0.00    1.13   14.40   16.53    9.89   15.41
  250     250        1  1150.20    0.00    1.13   12.70   16.54   10.04   15.40
  251     251        1  1150.20    0.00    1.13   12.20   16.57   10.17   15.38
  252     252        1  1150.20    0.00    1.13   14.10   16.64   10.30   15.36
  253     253        1  1150.20    0.00    1.13   13.00   16.66   10.42   15.32
  254     254        1  1150.20    0.00    1.13   10.50   16.64   10.51   15.26
  255     255        1  1150.20    0.00    1.13   10.90   16.61   10.58   15.20
  256     256        1  1150.20    0.00    1.13   13.20   16.61   10.70   15.14
  257     257        1  1150.20    0.00    1.13   12.90   16.61   10.81   15.11
  258     258        1  1150.20    0.00    1.13   14.70   16.61   10.90   15.10
  259     259        1  1150.20    0.00    1.13   13.70   16.59   10.99   15.08
  260     260        1  1150.20    0.00    1.13   12.90   16.56   11.05   15.03
  261     261        1  1150.20    0.00    1.13    9.51   16.48   11.08   14.95
  262     262        1  1150.20    0.00    1.13   11.10   16.41   11.12   14.89
  263     263        1  1150.20    0.00    1.13    8.37   16.31   11.15   14.81
  264     264        1  1150.20    0.00    1.13    8.07   16.22   11.17   14.68
  265     265        1  1150.20    0.00    1.13   13.40   16.18   11.21   14.60
  266     266        1  1150.20    0.00    1.13   13.40   16.13   11.24   14.60
  267     267        1  1150.20    0.00    1.13   12.90   16.07   11.27   14.60
  268     268        1  1150.20    0.00    1.13   14.40   16.06   11.33   14.61
  269     269        1  1150.20    0.00    1.13   12.20   16.03   11.37   14.61
  270     270        1  1150.20    0.00    1.13   14.30   16.02   11.42   14.59
  271     271        1  1150.20    0.00    1.13   12.70   16.02   11.47   14.56
  272     272        1  1150.20    0.00    1.13   12.20   15.96   11.52   14.50
  273     273        1  1150.20    0.00    1.13   12.90   15.93   11.58   14.45
  274     274        1  1150.20    0.00    1.13   13.20   15.93   11.66   14.42
  275     275        1  1150.20    0.00    1.13   11.70   15.87   11.71   14.38
  276     276        1  1150.20    0.00    1.13   13.10   15.80   11.77   14.35
  277     277        1  1150.20    0.00    1.13   12.70   15.73   11.84   14.33
  278     278        1  1150.20    0.00    1.13   13.70   15.67   11.91   14.30
  279     279        1  1150.20    0.00    1.13   14.10   15.64   12.00   14.30
  280     280        1  1150.20    0.00    1.13   12.90   15.58   12.07   14.29
  281     281        1  1150.20    0.00    1.13   13.10   15.49   12.13   14.27
  282     282        1  1150.20    0.00    1.13   12.10   15.38   12.17   14.24
  283     283        1  1150.20    0.00    1.13   10.30   15.26   12.21   14.18
  284     284        1  1150.20    0.00    1.13    8.55   15.12   12.24   14.07
  285     285        1  1150.20    0.00    1.13    7.65   14.98   12.27   13.94
  286     286        1  1150.20    0.00    1.13    7.19   14.86   12.31   13.80
  287     287        1  1150.20    0.00    1.13    6.15   14.77   12.35   13.64
  288     288        1  1150.20    0.00    1.13    6.31   14.68   12.39   13.48
  289     289        1  1150.20    0.00    1.13    6.52   14.59   12.41   13.32
  290     290        1  1150.20    0.00    1.13    5.62   14.50   12.42   13.17
  291     291        1  1150.20    0.00    1.13    6.54   14.43   12.43   13.02
  292     292        1  1150.20    0.00    1.13    2.31   14.32   12.41   12.84
  293     293        1  1150.20    0.00    1.13    1.62   14.20   12.38   12.61
  294     294        1  1150.20    0.00    1.13    0.80   14.06   12.35   12.36
  295     295        1  1150.20    0.00    1.13    8.47   14.03   12.36   12.19
  296     296        1  1150.20    0.00    1.13   10.60   13.99   12.38   12.13
  297     297        1  1150.20    0.00    1.13    3.65   13.90   12.38   12.03
  298     298        1  1150.20    0.00    1.13    0.89   13.78   12.34   11.80
  299     299        1  1150.20    0.00    1.13    7.93   13.73   12.33   11.64
  300     300        1  1150.20    0.00    1.13   10.50   13.70   12.35   11.60
  301     301        1  1150.20    0.00    1.13    9.36   13.63   12.38   11.57
  302     302        1  2127.36    0.00    2.09    7.71   13.55   12.40   11.52
  303     303        1  2127.36    0.00    2.09    5.48   13.44   12.40   11.46
  304     304        1  2127.36    0.00    2.09    1.63   13.27   12.37   11.37
  305     305        1  2127.36    0.00    2.09    5.27   13.13   12.39   11.27
  306     306        1  2127.36    0.00    2.09    9.44   13.03   12.42   11.23
  307     307        1  2127.36    0.00    2.09   12.80   12.96   12.47   11.24
  308     308        1  2127.36    0.00    2.09    9.79   12.92   12.51   11.25
  309     309        1  2127.36    0.00    2.09    5.61   12.84   12.51   11.21
  310     310        1  2127.36    0.00    2.09    7.16   12.79   12.53   11.16
  311     311        1  2127.36    0.00    2.09    7.95   12.72   12.55   11.13
  312     312        1  2127.36    0.00    2.09    7.95   12.66   12.57   11.10
  313     313        1  2127.36    0.00    2.09    6.25   12.55   12.59   11.06
  314     314        1  2127.36    0.00    2.09    5.05   12.42   12.61   11.00
  315     315        1  2127.36    0.00    2.09    3.98   12.30   12.62   10.92
  316     316        1  2127.36    0.00    2.09    6.07   12.21   12.62   10.85
  317     317        1  2127.36    0.00    2.09    5.30   12.11   12.62   10.79
  318     318        1  2127.36    0.00    2.09    6.58   12.01   12.62   10.73
  319     319        1  2127.36    0.00    2.09    7.00   11.91   12.62   10.69
  320     320        1  2127.36    0.00    2.09    7.63   11.80   12.63   10.66
  321     321        1  2127.36    0.00    2.09    9.99   11.73   12.64   10.64
  322     322        1  2127.36    0.00    2.09    8.66   11.66   12.67   10.63
  323     323        1  2127.36    0.00    2.09   11.50   11.62   12.71   10.64
  324     324        1  2127.36    0.00    2.09    5.96   11.49   12.73   10.62
  325     325        1  2127.36    0.00    2.09   -0.44   11.28   12.72   10.52
  326     326        1  2127.36    0.00    2.09    1.90   11.08   12.72   10.41
  327     327        1  2127.36    0.00    2.09    5.53   10.96   12.74   10.33
  328     328        1  2127.36    0.00    2.09    2.80   10.83   12.73   10.26
  329     329        1  2127.36    0.00    2.09    2.16   10.71   12.73   10.17
  330     330        1  2127.36    0.00    2.09    7.45   10.60   12.75   10.11
  331     331        1  2127.36    0.00    2.09    5.18   10.47   12.75   10.07
  332     332        1  2127.36    0.00    2.09   -1.01   10.27   12.72    9.97
  333     333        1  2127.36    0.00    2.09    0.30   10.06   12.69    9.85
  334     334        1  2127.36    0.00    2.09   -1.28    9.86   12.66    9.72
  335     335        1  2127.36    0.00    2.09   -0.82    9.66   12.64    9.59
  336     336        1  2127.36    0.00    2.09    1.63    9.48   12.63    9.47
  337     337        1  2127.36    0.00    2.09    1.42    9.29   12.62    9.38
  338     338        1  2127.36    0.00    2.09    2.42    9.13   12.60    9.29
  339     339        1  2127.36    0.00    2.09    3.24    8.97   12.59    9.22
  340     340        1  2127.36    0.00    2.09    5.76    8.83   12.56    9.17
  341     341        1  2127.36    0.00    2.09    7.10    8.73   12.52    9.14
  342     342        1  2127.36    0.00    2.09    4.73    8.62   12.47    9.11
  343     343        1  2127.36    0.00    2.09    2.77    8.52   12.40    9.05
  344     344        1  2127.36    0.00    2.09    1.98    8.42   12.35    8.97
  345     345        1  2127.36    0.00    2.09    1.87    8.31   12.31    8.89
  346     346        1  2127.36    0.00    2.09    1.66    8.22   12.26    8.80
  347     347        1  2127.36    0.00    2.09    4.28    8.14   12.23    8.74
  348     348        1  2127.36    0.00    2.09    2.65    8.03   12.19    8.68
  349     349        1  2127.36    0.00    2.09    0.75    7.94   12.14    8.60
  350     350        1  2127.36    0.00    2.09    5.41    7.86   12.10    8.54
  351     351        1  2127.36    0.00    2.09    4.84    7.80   12.08    8.50
  352     352        1  2127.36    0.00    2.09    3.28    7.68   12.04    8.45
  353     353        1  2127.36    0.00    2.09    4.60    7.57   12.02    8.41
  354     354        1  2127.36    0.00    2.09    6.02    7.49   12.01    8.38
  355     355        1  2127.36    0.00    2.09    5.60    7.43   11.98    8.36
  356     356        1  2127.36    0.00    2.09    6.16    7.37   11.97    8.34
  357     357        1  2127.36    0.00    2.09    4.42    7.28   11.96    8.31
  358     358        1  2127.36    0.00    2.09    2.92    7.18   11.92    8.26
  359     359        1  2127.36    0.00    2.09   -1.91    7.06   11.85    8.17
  360     360        1  2127.36    0.00    2.09   -0.83    6.95   11.78    8.06
  361     361        1  2127.36    0.00    2.09   -3.49    6.79   11.70    7.93
  362     362        1  2127.36    0.00    2.09    3.25    6.70   11.65    7.84
  363     363        1  2127.36    0.00    2.09    3.42    6.59   11.60    7.79
  364     364        1  2127.36    0.00    2.09    3.88    6.50   11.54    7.75
  365     365        1  3053.63    0.00    3.00    1.42    6.39   11.48    7.70
  366       1        2  3053.63    0.00    3.00    0.13    6.30   11.39    7.63
  367       2        2  3053.63    0.00    3.00    0.63    6.20   11.30    7.57
  368       3        2  3053.63    0.00    3.00   -0.76    6.11   11.21    7.51
  369       4        2  3053.63    0.00    3.00   -0.13    6.03   11.13    7.44
  370       5        2  3053.63    0.00    3.00   -0.56    5.90   11.04    7.38
  371       6        2  3053.63    0.00    3.00   -1.87    5.76   10.94    7.30
  372       7        2  3053.63    0.00    3.00   -0.74    5.63   10.85    7.23
  373       8        2  3053.63    0.00    3.00   -0.19    5.49   10.77    7.16
  374       9        2  3053.63    0.00    3.00   -2.27    5.35   10.69    7.09
  375      10        2  3053.63    0.00    3.00   -1.53    5.20   10.61    7.01
  376      11        2  3053.63    0.00    3.00   -1.90    5.06   10.54    6.93
  377      12        2  3053.63    0.00    3.00   -3.19    4.91   10.44    6.85
  378      13        2  3053.63    0.00    3.00   -3.35    4.76   10.34    6.76
  379      14        2  3053.63    0.00    3.00   -4.47    4.59   10.26    6.67
  380      15        2  3053.63    0.00    3.00  -10.20    4.38   10.13    6.54
  381      16        2  3053.63    0.00    3.00   -3.91    4.22   10.01    6.42
