 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
   87      87        1   280.00    0.00    0.37    4.45    5.80    6.34    4.76
   88      88        1   290.00    0.00    0.38    8.21    6.33    6.57    4.97
   89      89        1   300.00    0.00    0.40   10.80    9.51    7.41    5.41
   90      90        1   310.00    0.00    0.41    5.88    8.34    7.30    5.72
   91      91        1   320.00    0.00    0.42    3.55    4.72    6.58    5.81
   92      92        1   330.00    0.00    0.44    3.70    3.63    6.43    5.85
   93      93        1   340.00    0.00    0.45    5.08    4.39    5.80    5.93
   94      94        1   350.00    0.00    0.46    6.60    5.84    4.96    6.12
   95      95        1   360.00    0.00    0.48    2.11    4.36    4.21    6.14
   96      96        1   370.00    0.00    0.49    3.40    2.76    4.18    6.06
   97      97        1   380.00    0.00    0.50    3.07    3.24    4.05    6.02
   98      98        1   390.00    0.00    0.52    1.28    2.18    3.29    5.95
   99      99        1   400.00    0.00    0.53    4.12    2.70    2.80    5.88
  100     100        1   410.00    0.00    0.54    4.18    4.15    3.21    5.91
  101     101        1   420.00    0.00    0.56    3.23    3.71    3.18    5.92
  102     102        1   430.00    0.00    0.57    2.96    3.10    3.15    5.84
  103     103        1   440.00    0.00    0.58    2.29    2.63    3.36    5.73
  104     104        1   450.00    0.00    0.60    1.39    1.84    2.81    5.65
  105     105        1   460.00    0.00    0.61    2.40    1.90    2.45    5.62
  106     106        1   470.00    0.00    0.62    4.49    3.45    2.71    5.67
  107     107        1   480.00    0.00    0.64    6.48    5.49    3.41    5.82
  108     108        1   490.00    0.00    0.65    6.48    6.48    4.25    6.01
  109     109        1   500.00    0.00    0.66    6.22    6.35    5.21    6.20
  110     110        1   510.00    0.00    0.68    7.10    6.66    6.15    6.40
  111     111        1   520.00    0.00    0.69    7.52    7.31    6.76    6.60
  112     112        1   530.00    0.00    0.70    1.53    4.53    5.77    6.59
  113     113        1   540.00    0.00    0.72    3.52    2.53    5.18    6.49
  114     114        1   550.00    0.00    0.73    1.88    2.70    4.31    6.42
  115     115        1   560.00    0.00    0.74    0.99    1.43    3.09    6.28
  116     116        1   570.00    0.00    0.76    1.74    1.36    1.93    6.13
  117     117        1   580.00    0.00    0.77    2.71    2.23    2.17    6.05
  118     118        1   590.00    0.00    0.78    3.22    2.97    2.11    6.02
  119     119        1   600.00    0.00    0.79    3.48    3.35    2.43    6.00
  120     120        1   610.00    0.00    0.81    3.42    3.45    2.91    6.01
  121     121        1   620.00    0.00    0.82    3.76    3.59    3.32    6.03
  122     122        1   630.00    0.00    0.83    6.16    4.96    4.01    6.08
  123     123        1   640.00    0.00    0.85    5.55    5.86    4.47    6.17
  124     124        1   650.00    0.00    0.86    6.52    6.04    5.08    6.27
  125     125        1   660.00    0.00    0.87    3.37    4.95    5.07    6.28
  126     126        1   670.00    0.00    0.89    3.10    3.24    4.94    6.21
  127     127        1   680.00    0.00    0.90    3.17    3.14    4.34    6.16
  128     128        1   690.00    0.00    0.91    6.07    4.62    4.45    6.21
  129     129        1   700.00    0.00    0.93    5.90    5.99    4.32    6.28
  130     130        1   710.00    0.00    0.94   12.50    9.20    6.15    6.42
  131     131        1   720.01    0.00    0.95   15.40   13.95    8.61    6.75
  132     132        1   730.01    0.00    0.97   15.60   15.50   11.09    7.17
  133     133        1   740.01    0.00    0.98   17.60   16.60   13.40    7.63
  134     134        1   750.01    0.00    0.99   13.00   15.30   14.82    8.01
  135     135        1   760.01    0.00    1.01    9.62   11.31   14.24    8.21
  136     136        1   770.01    0.00    1.02   10.90   10.26   13.34    8.36
  137     137        1   780.01    0.00    1.03   10.90   10.90   12.40    8.52
  138     138        1   790.01    0.00    1.05   11.50   11.20   11.18    8.70
  139     139        1   800.01    0.00    1.06   12.50   12.00   11.08    8.92
  140     140        1   810.01    0.00    1.07   12.50   12.50   11.66    9.16
  141     141        1   820.01    0.00    1.09    9.93   11.22   11.47    9.33
  142     142        1   830.01    0.00    1.10   11.20   10.57   11.53    9.47
  143     143        1   840.01    0.00    1.11    8.07    9.64   10.84    9.56
  144     144        1   850.01    0.00    1.13    8.70    8.39   10.08    9.58
  145     145        1   860.01    0.00    1.14   11.80   10.25    9.94    9.67
  146     146        1   870.01    0.00    1.15    9.02   10.41    9.76    9.74
  147     147        1   880.01    0.00    1.17    6.45    7.74    8.81    9.70
  148     148        1   890.01    0.00    1.18   11.30    8.88    9.45    9.76
  149     149        1   900.01    0.00    1.19   12.10   11.70   10.13    9.94
  150     150        1    10.00    0.00    0.01   13.60   12.85   10.49   17.57
  151     151        1    20.00    0.00    0.03   13.60   13.60   11.41   16.42
  152     152        1    30.00    0.00    0.04   13.00   13.30   12.72   16.48
  153     153        1    40.00    0.00    0.05   14.90   13.95   13.44   17.23
  154     154        1    50.00    0.00    0.07   15.40   15.15   14.10   18.01
  155     155        1    60.00    0.00    0.08   15.90   15.65   14.56   18.68
  156     156        1    70.00    0.00    0.09   18.00   16.95   15.44   19.51
  157     157        1    80.00    0.00    0.11   18.80   18.40   16.60   20.37
  158     158        1    90.00    0.00    0.12   19.10   18.95   17.44   20.89
  159     159        1   100.00    0.00    0.13   17.40   18.25   17.84   20.86
  160     160        1   110.00    0.00    0.15   17.30   17.35   18.12   20.67
  161     161        1   120.00    0.00    0.16   18.40   17.85   18.20   20.88
  162     162        1   130.00    0.00    0.17   19.40   18.90   18.32   21.29
  163     163        1   140.00    0.00    0.19   15.70   17.55   17.64   21.13
  164     164        1   150.00    0.00    0.20   14.90   15.30   17.14   20.78
  165     165        1   160.00    0.00    0.21   15.40   15.15   16.76   20.54
  166     166        1   170.00    0.00    0.23   13.00   14.20   15.68   19.84
  167     167        1   180.00    0.00    0.24   18.30   15.65   15.46   19.58
  168     168        1   190.00    0.00    0.25   16.40   17.35   15.60   19.56
  169     169        1   200.00    0.00    0.26   13.30   14.85   15.28   19.09
  170     170        1   210.00    0.00    0.28   17.60   15.45   15.72   19.01
  171     171        1   220.00    0.00    0.29   20.40   19.00   17.20   19.49
  172     172        1   230.00    0.00    0.30   20.60   20.50   17.66   20.04
  173     173        1   240.00    0.00    0.32   19.30   19.95   18.24   20.47
  174     174        1   250.00    0.00    0.33   17.60   18.45   19.10   20.75
  175     175        1   260.00    0.00    0.34   19.10   18.35   19.40   20.98
  176     176        1   270.00    0.00    0.36   22.50   20.80   19.82   21.38
  177     177        1   280.00    0.00    0.37   23.50   23.00   20.40   21.91
  178     178        1   290.00    0.00    0.38   23.10   23.30   21.16   22.40
  179     179        1   300.00    0.00    0.40   23.20   23.15   22.28   22.83
  180     180        1   310.00    0.00    0.41   22.70   22.95   23.00   23.15
  181     181        1   320.00    0.00    0.42   19.80   21.25   22.46   23.27
  182     182        1   330.00    0.00    0.44   15.60   17.70   20.88   23.09
  183     183        1   340.00    0.00    0.45   15.70   15.65   19.40   22.79
  184     184        1   350.00    0.00    0.46   15.50   15.60   17.86   22.51
  185     185        1   360.00    0.00    0.48   15.40   15.45   16.40   22.27
  186     186        1   370.00    0.00    0.49   13.60   14.50   15.16   21.95
  187     187        1   380.00    0.00    0.50   14.50   14.05   14.94   21.50
  188     188        1   390.00    0.00    0.52   14.30   14.40   14.66   21.13
  189     189        1   400.00    0.00    0.53   14.70   14.50   14.50   20.87
  190     190        1   410.00    0.00    0.54   11.90   13.30   13.80   20.60
  191     191        1   420.00    0.00    0.56   14.60   13.25   14.00   20.38
  192     192        1   430.00    0.00    0.57   12.90   13.75   13.68   20.16
  193     193        1   440.00    0.00    0.58   14.20   13.55   13.66   19.91
  194     194        1   450.00    0.00    0.60   13.30   13.75   13.38   19.71
  195     195        1   460.00    0.00    0.61   13.50   13.40   13.70   19.53
  196     196        1   470.00    0.00    0.62   16.00   14.75   13.98   19.43
  197     197        1   480.00    0.00    0.64   16.20   16.10   14.64   19.37
  198     198        1   490.00    0.00    0.65   17.30   16.75   15.26   19.37
  199     199        1   500.00    0.00    0.66   20.00   18.65   16.60   19.52
  200     200        1   510.00    0.00    0.68   19.50   19.75   17.80   19.70
  201     201        1   520.00    0.00    0.69   20.50   20.00   18.70   19.87
  202     202        1   530.00    0.00    0.70   19.50   20.00   19.36   20.00
  203     203        1   540.00    0.00    0.72   13.90   16.70   18.68   19.95
  204     204        1   550.00    0.00    0.73   14.30   14.10   17.54   19.86
  205     205        1   560.00    0.00    0.74   12.80   13.55   16.20   19.77
  206     206        1   570.00    0.00    0.76   14.40   13.60   14.98   19.66
  207     207        1   580.00    0.00    0.77   15.20   14.80   14.12   19.60
  208     208        1   590.00    0.00    0.78   17.20   16.20   14.78   19.59
  209     209        1   600.00    0.00    0.79   18.80   18.00   15.68   19.66
  210     210        1   610.00    0.00    0.81   16.10   17.45   16.34   19.66
  211     211        1   620.00    0.00    0.82   15.60   15.85   16.58   19.59
  212     212        1   630.00    0.00    0.83   16.00   15.80   16.74   19.54
  213     213        1   640.00    0.00    0.85   16.90   16.45   16.68   19.51
  214     214        1   650.00    0.00    0.86   18.10   17.50   16.54   19.56
  215     215        1   660.00    0.00    0.87   19.10   18.60   17.14   19.64
  216     216        1   670.00    0.00    0.89   17.50   18.30   17.52   19.68
  217     217        1   680.00    0.00    0.90   15.90   16.70   17.50   19.69
  218     218        1   690.00    0.00    0.91   15.60   15.75   17.24   19.66
  219     219        1   700.00    0.00    0.93   19.70   17.65   17.56   19.69
  220     220        1   710.00    0.00    0.94   21.70   20.70   18.08   19.82
  221     221        1   720.01    0.00    0.95   22.70   22.20   19.12   20.02
  222     222        1   730.01    0.00    0.97   18.30   20.50   19.60   20.16
  223     223        1   740.01    0.00    0.98   15.80   17.05   19.64   20.20
  224     224        1   750.01    0.00    0.99   14.90   15.35   18.68   20.19
  225     225        1   760.01    0.00    1.01   19.20   17.05   18.18   20.21
  226     226        1   770.01    0.00    1.02   18.60   18.90   17.36   20.27
  227     227        1   780.01    0.00    1.03   20.30   19.45   17.76   20.33
  228     228        1   790.01    0.00    1.05   21.90   21.10   18.98   20.45
  229     229        1   800.01    0.00    1.06   20.30   21.10   20.06   20.58
  230     230        1   810.01    0.00    1.07   19.90   20.10   20.20   20.67
  231     231        1   820.01    0.00    1.09   20.80   20.35   20.64   20.76
  232     232        1   830.01    0.00    1.10   20.90   20.85   20.76   20.86
  233     233        1   840.01    0.00    1.11   19.40   20.15   20.26   20.93
  234     234        1   850.01    0.00    1.13   19.80   19.60   20.16   20.96
  235     235        1   860.01    0.00    1.14   20.60   20.20   20.30   21.00
  236     236        1   870.01    0.00    1.15   18.30   19.45   19.80   21.01
  237     237        1   880.01    0.00    1.17   15.90   17.10   18.80   20.96
  238     238        1   890.01    0.00    1.18   13.20   14.55   17.56   20.86
  239     239        1   900.01    0.00    1.19   13.00   13.10   16.20   20.73
  240     240        1   910.01    0.00    1.21   12.40   12.70   14.56   20.57
  241     241        1   920.01    0.00    1.22   12.10   12.25   13.32   20.39
  242     242        1   930.02    0.00    1.23   12.40   12.25   12.62   20.19
  243     243        1   940.02    0.00    1.25   13.70   13.05   12.72   20.02
  244     244        1   950.02    0.00    1.26   10.80   12.25   12.28   19.84
  245     245        1   960.02    0.00    1.27   13.40   12.10   12.48   19.69
  246     246        1   970.02    0.00    1.29   11.50   12.45   12.36   19.54
  247     247        1   980.02    0.00    1.30   15.90   13.70   13.06   19.40
  248     248        1   990.02    0.00    1.31   15.60   15.75   13.44   19.31
  249     249        1  1000.02    0.00    1.32   14.40   15.00   14.16   19.24
  250     250        1  1010.02    0.00    1.34   12.70   13.55   14.02   19.15
  251     251        1  1020.02    0.00    1.35   12.20   12.45   14.16   19.04
  252     252        1  1030.02    0.00    1.36   14.10   13.15   13.80   18.94
  253     253        1  1040.02    0.00    1.38   13.00   13.55   13.28   18.83
  254     254        1  1050.02    0.00    1.39   10.50   11.75   12.50   18.70
  255     255        1  1060.02    0.00    1.40   10.90   10.70   12.14   18.56
  256     256        1  1070.02    0.00    1.42   13.20   12.05   12.34   18.43
  257     257        1  1080.01    0.00    1.43   12.90   13.05   12.10   18.32
  258     258        1  1090.01    0.00    1.44   14.70   13.80   12.44   18.24
  259     259        1  1100.01    0.00    1.46   13.70   14.20   13.08   18.15
  260     260        1  1110.01    0.00    1.47   12.90   13.30   13.48   18.04
  261     261        1  1120.01    0.00    1.48    9.51   11.21   12.74   17.92
  262     262        1  1130.01    0.00    1.50   11.10   10.31   12.38   17.79
  263     263        1  1140.01    0.00    1.51    8.37    9.74   11.12   17.66
  264     264        1  1150.01    0.00    1.52    8.07    8.22    9.99   17.48
  265     265        1  1160.01    0.00    1.54   13.40   10.74   10.09   17.34
  266     266        1  1170.01    0.00    1.55   13.40   13.40   10.87   17.27
  267     267        1  1180.00    0.00    1.56   12.90   13.15   11.23   17.20
  268     268        1  1190.00    0.00    1.58   14.40   13.65   12.43   17.15
  269     269        1  1200.00    0.00    1.59   12.20   13.30   13.26   17.09
  270     270        1  1210.00    0.00    1.60   14.30   13.25   13.44   17.03
  271     271        1  1220.00    0.00    1.62   12.70   13.50   13.30   16.96
  272     272        1  1230.00    0.00    1.63   12.20   12.45   13.16   16.87
  273     273        1  1240.00    0.00    1.64   12.90   12.55   12.86   16.78
  274     274        1  1250.00    0.00    1.66   13.20   13.05   13.06   16.71
  275     275        1  1260.00    0.00    1.67   11.70   12.45   12.54   16.64
  276     276        1  1270.00    0.00    1.68   13.10   12.40   12.62   16.57
  277     277        1  1279.99    0.00    1.70   12.70   12.90   12.72   16.51
  278     278        1  1289.99    0.00    1.71   13.70   13.20   12.88   16.44
  279     279        1  1299.99    0.00    1.72   14.10   13.90   13.06   16.40
  280     280        1  1309.99    0.00    1.74   12.90   13.50   13.30   16.35
  281     281        1  1319.99    0.00    1.75   13.10   13.00   13.30   16.29
  282     282        1  1329.99    0.00    1.76   12.10   12.60   13.18   16.24
  283     283        1  1339.99    0.00    1.78   10.30   11.20   12.50   16.15
  284     284        1  1349.99    0.00    1.79    8.55    9.43   11.39   16.04
  285     285        1  1359.99    0.00    1.80    7.65    8.10   10.34   15.90
  286     286        1  1369.99    0.00    1.82    7.19    7.42    9.16   15.75
  287     287        1  1379.99    0.00    1.83    6.15    6.67    7.97   15.58
  288     288        1  1389.98    0.00    1.84    6.31    6.23    7.17   15.41
  289     289        1  1399.98    0.00    1.85    6.52    6.42    6.76   15.25
  290     290        1  1409.98    0.00    1.87    5.62    6.07    6.36   15.08
  291     291        1  1419.98    0.00    1.88    6.54    6.08    6.23   14.92
  292     292        1  1429.98    0.00    1.89    2.31    4.43    5.46   14.74
  293     293        1  1439.98    0.00    1.91    1.62    1.97    4.52   14.52
  294     294        1  1449.98    0.00    1.92    0.80    1.21    3.38   14.29
  295     295        1  1459.98    0.00    1.93    8.47    4.64    3.95   14.11
  296     296        1  1469.98    0.00    1.95   10.60    9.54    4.76   14.00
  297     297        1  1479.98    0.00    1.96    3.65    7.13    5.03   13.87
  298     298        1  1489.97    0.00    1.97    0.89    2.27    4.88   13.66
  299     299        1  1499.97    0.00    1.99    7.93    4.41    6.31   13.50
  300     300        1  1509.97    0.00    2.00   10.50    9.22    6.71   13.42
  301     301        1  1519.97    0.00    2.01    9.36    9.93    6.47   13.34
  302     302        1  1529.97    0.00    2.03    7.71    8.54    7.28   13.25
  303     303        1  1539.97    0.00    2.04    5.48    6.60    8.20   13.14
  304     304        1  1549.97    0.00    2.05    1.63    3.56    6.94   12.99
  305     305        1  1559.97    0.00    2.07    5.27    3.45    5.89   12.83
  306     306        1  1569.97    0.00    2.08    9.44    7.36    5.91   12.73
  307     307        1  1579.97    0.00    2.09   12.80   11.12    6.92   12.69
  308     308        1  1589.96    0.00    2.11    9.79   11.30    7.79   12.65
  309     309        1  1599.96    0.00    2.12    5.61    7.70    8.58   12.58
  310     310        1  1609.96    0.00    2.13    7.16    6.39    8.96   12.49
  311     311        1  1619.96    0.00    2.15    7.95    7.56    8.66   12.41
  312     312        1  1629.96    0.00    2.16    7.95    7.95    7.69   12.34
  313     313        1  1639.96    0.00    2.17    6.25    7.10    6.98   12.26
  314     314        1  1649.96    0.00    2.19    5.05    5.65    6.87   12.16
  315     315        1  1659.96    0.00    2.20    3.98    4.52    6.24   12.04
  316     316        1  1669.96    0.00    2.21    6.07    5.03    5.86   11.92
  317     317        1  1679.96    0.00    2.23    5.30    5.69    5.33   11.82
  318     318        1  1689.95    0.00    2.24    6.58    5.94    5.40   11.72
  319     319        1  1699.95    0.00    2.25    7.00    6.79    5.79   11.63
  320     320        1  1709.95    0.00    2.27    7.63    7.32    6.52   11.56
  321     321        1  1719.95    0.00    2.28    9.99    8.81    7.30   11.51
  322     322        1  1729.95    0.00    2.29    8.66    9.33    7.97   11.47
  323     323        1  1739.95    0.00    2.31   11.50   10.08    8.96   11.45
  324     324        1  1749.95    0.00    2.32    5.96    8.73    8.75   11.40
  325     325        1  1759.95    0.00    2.33   -0.44    2.76    7.13   11.28
  326     326        1  1769.95    0.00    2.35    1.90    0.73    5.52   11.13
  327     327        1  1779.95    0.00    2.36    5.53    3.72    4.89   11.02
  328     328        1  1789.95    0.00    2.37    2.80    4.17    3.15   10.92
  329     329        1  1799.94    0.00    2.38    2.16    2.48    2.39   10.79
  330     330        1  1809.94    0.00    2.40    7.45    4.81    3.97   10.69
  331     331        1  1819.94    0.00    2.41    5.18    6.32    4.62   10.61
  332     332        1  1829.94    0.00    2.42   -1.01    2.09    3.32   10.49
  333     333        1  1839.94    0.00    2.44    0.30   -0.36    2.82   10.33
  334     334        1  1849.94    0.00    2.45   -1.28   -0.49    2.13   10.17
  335     335        1  1859.94    0.00    2.46   -0.82   -1.05    0.47   10.01
  336     336        1  1869.94    0.00    2.48    1.63    0.41   -0.24    9.86
  337     337        1  1879.94    0.00    2.49    1.42    1.53    0.25    9.73
  338     338        1  1889.94    0.00    2.50    2.42    1.92    0.67    9.61
  339     339        1  1899.93    0.00    2.52    3.24    2.83    1.58    9.50
  340     340        1  1909.93    0.00    2.53    5.76    4.50    2.89    9.42
  341     341        1  1919.93    0.00    2.54    7.10    6.43    3.99    9.37
  342     342        1  1929.93    0.00    2.56    4.73    5.92    4.65    9.31
  343     343        1  1939.93    0.00    2.57    2.77    3.75    4.72    9.23
  344     344        1  1949.93    0.00    2.58    1.98    2.38    4.47    9.14
  345     345        1  1959.93    0.00    2.60    1.87    1.93    3.69    9.04
  346     346        1  1969.93    0.00    2.61    1.66    1.77    2.60    8.93
  347     347        1  1979.93    0.00    2.62    4.28    2.97    2.51    8.85
  348     348        1  1989.93    0.00    2.64    2.65    3.47    2.49    8.76
  349     349        1  1999.92    0.00    2.65    0.75    1.70    2.24    8.66
  350     350        1  2009.92    0.00    2.66    5.41    3.08    2.95    8.58
  351     351        1  2019.92    0.00    2.68    4.84    5.13    3.59    8.53
  352     352        1  2029.92    0.00    2.69    3.28    4.06    3.39    8.46
  353     353        1  2039.92    0.00    2.70    4.60    3.94    3.78    8.40
  354     354        1  2049.92    0.00    2.72    6.02    5.31    4.83    8.35
  355     355        1  2059.92    0.00    2.73    5.60    5.81    4.87    8.32
  356     356        1  2069.92    0.00    2.74    6.16    5.88    5.13    8.28
  357     357        1  2079.93    0.00    2.76    4.42    5.29    5.36    8.24
  358     358        1  2089.93    0.00    2.77    2.92    3.67    5.02    8.18
  359     359        1  2099.93    0.00    2.78   -1.91    0.51    3.44    8.09
  360     360        1  2109.93    0.00    2.80   -0.83   -1.37    2.15    7.97
  361     361        1  2119.93    0.00    2.81   -3.49   -2.16    0.22    7.84
  362     362        1  2129.94    0.00    2.82    3.25   -0.12   -0.01    7.73
  363     363        1  2139.94    0.00    2.84    3.42    3.34    0.09    7.67
  364     364        1  2149.94    0.00    2.85    3.88    3.65    1.25    7.60
  365     365        1  2159.94    0.00    2.86    1.42    2.65    1.70    7.53
  366       1        2  2169.94    0.00    2.87    0.13    0.78    2.42    7.45
  367       2        2  2179.95    0.00    2.89    0.63    0.38    1.90    7.36
  368       3        2  2189.95    0.00    2.90   -0.76   -0.06    1.06    7.26
  369       4        2  2199.95    0.00    2.91   -0.13   -0.45    0.26    7.16
  370       5        2  2209.95    0.00    2.93   -0.56   -0.35   -0.14    7.07
  371       6        2  2219.95    0.00    2.94   -1.87   -1.21   -0.54    6.96
  372       7        2  2229.96    0.00    2.95   -0.74   -1.31   -0.81    6.86
  373       8        2  2239.96    0.00    2.97   -0.19   -0.46   -0.70    6.76
  374       9        2  2249.96    0.00    2.98   -2.27   -1.23   -1.13    6.66
  375      10        2  2259.96    0.00    2.99   -1.53   -1.90   -1.32    6.55
  376      11        2  2269.96    0.00    3.01   -1.90   -1.71   -1.33    6.45
  377      12        2  2279.97    0.00    3.02   -3.19   -2.55   -1.82    6.34
  378      13        2  2289.97    0.00    3.03   -3.35   -3.27   -2.45    6.22
  379      14        2  2299.97    0.00    3.05   -4.47   -3.91   -2.89    6.09
  380      15        2  2309.97    0.00    3.06  -10.20   -7.34   -4.62    5.93
  381      16        2  2319.97    0.00    3.07   -3.91   -7.06   -5.02    5.78
  382      17        2  2329.98    0.00    3.09   -3.05   -3.48   -5.00    5.66
  383      18        2  2339.98    0.00    3.10   -1.67   -2.36   -4.66    5.55
  384      19        2  2349.98    0.00    3.11   -1.51   -1.59   -4.07    5.46
  385      20        2  2359.98    0.00    3.13    0.34   -0.58   -1.96    5.38
  386      21        2  2369.98    0.00    3.14    2.02    1.18   -0.77    5.32
